Title: EUR_TO_PLN

,,EUR_TO_PLN_KEY,,,,,,,,,,,,USD_TO_PLN_KEY,,,,,,,,,
116,27-04,4.1788,4.1309,4.2069,4.0037,4.3918,4.2216,4.2161,4.2944,4.5287,4.5644,4.7043,,3.1588,3.1502,3.0351,3.6996,3.8855,3.8798,3.4930,3.8515,4.1731,3.7760,4.4451,
117,28-04,4.1709,4.1309,4.2069,4.0015,4.3880,4.2224,4.2264,4.2944,4.5468,4.5859,4.6891,,3.1564,3.1502,3.0351,3.6620,3.8634,3.8631,3.4990,3.8515,4.1802,3.7994,4.4722,
118,29-04,4.1709,4.1309,4.1994,4.0120,4.3965,4.2088,4.2264,4.2944,4.5442,4.5654,4.6780,,3.1564,3.1502,3.0373,3.6466,3.8556,3.8560,3.4990,3.8515,4.1913,3.7640,4.4383,
119,30-04,4.1709,4.1504,4.2024,4.0250,4.3833,4.2088,4.2264,4.2868,4.5336,4.5635,4.6850,,3.1564,3.1750,3.0342,3.5889,3.8139,3.8560,3.4990,3.8214,4.1684,3.7771,4.4517,
120,01-05,4.1693,4.1465,4.2035,4.0480,4.3833,4.2088,4.2755,4.2800,4.5668,4.5518,4.6850,,3.1752,3.1434,3.0324,3.6298,3.8139,3.8560,3.5608,3.8173,4.1736,3.7793,4.4517,
121,02-05,4.1693,4.1465,4.2035,4.0480,4.3833,4.2088,4.2755,4.2800,4.5668,4.5518,4.6850,,3.1752,3.1434,3.0324,3.6298,3.8139,3.8560,3.5608,3.8173,4.1736,3.7793,4.4517,
122,03-05,4.1629,4.1407,4.2087,4.0480,4.3844,4.1913,4.2628,4.2853,4.5668,4.5518,4.6925,,3.1722,3.1575,3.0335,3.6298,3.7898,3.8385,3.5547,3.8416,4.1736,3.7793,4.4453,
123,04-05,4.1848,4.1515,4.2087,4.0480,4.3936,4.2107,4.2543,4.2832,4.5668,4.5584,4.6875,,3.1867,3.1674,3.0335,3.6298,3.8189,3.8535,3.5544,3.8246,4.1736,3.7920,4.4511,
124,05-05,4.1958,4.1515,4.2087,4.0182,4.4234,4.2173,4.2537,4.2832,4.5316,4.5778,4.6673,,3.2194,3.1674,3.0335,3.6145,3.8669,3.8476,3.5739,3.8246,4.1793,3.8132,4.4164,
125,06-05,4.1958,4.1515,4.2019,4.0483,4.4198,4.2011,4.2537,4.2832,4.5394,4.5868,4.7028,,3.2194,3.1674,3.0132,3.6049,3.8679,3.8408,3.5739,3.8246,4.2004,3.8033,4.4492,
126,07-05,4.1958,4.1520,4.1998,4.0461,4.4142,4.2011,4.2537,4.2862,4.5467,4.5754,4.6985,,3.2194,3.1678,3.0156,3.5790,3.8738,3.8408,3.5739,3.8321,4.2165,3.7942,4.4498,
127,08-05,4.1905,4.1361,4.1932,4.0679,4.4142,4.2011,4.2792,4.2912,4.5482,4.5631,4.6985,,3.2173,3.1489,3.0052,3.6253,3.8738,3.8408,3.6051,3.8307,4.1946,3.7498,4.4498,
128,09-05,4.2154,4.1262,4.1823,4.0668,4.4142,4.2223,4.2656,4.2934,4.5591,4.5631,4.6985,,3.2551,3.1397,3.0348,3.6500,3.8738,3.8779,3.5909,3.8358,4.2120,3.7498,4.4498,
129,10-05,4.2292,4.1435,4.1818,4.0668,4.4201,4.2180,4.2443,4.2960,4.5591,4.5631,4.6763,,3.2630,3.1903,3.0380,3.6500,3.8858,3.8761,3.5732,3.8255,4.2120,3.7498,4.4308,
130,11-05,4.2434,4.1555,4.1818,4.0668,4.4244,4.2242,4.2584,4.3048,4.5591,4.5522,4.6575,,3.2783,3.2032,3.0380,3.6500,3.8780,3.8897,3.5683,3.8282,4.2120,3.7405,4.4134,
131,12-05,4.3020,4.1555,4.1818,4.1028,4.4193,4.2170,4.2629,4.3048,4.5449,4.5438,4.6680,,3.3445,3.2032,3.0380,3.6505,3.8803,3.8773,3.5560,3.8282,4.1858,3.7496,4.4850,
132,13-05,4.3020,4.1555,4.1854,4.0872,4.3929,4.2089,4.2629,4.3048,4.5636,4.5467,4.6883,,3.3445,3.2032,3.0544,3.6425,3.8711,3.8360,3.5560,3.8282,4.1964,3.7635,4.5145,
133,14-05,4.3020,4.1665,4.1884,4.0827,4.3718,4.2089,4.2629,4.3061,4.5666,4.5218,4.6675,,3.3445,3.2107,3.0530,3.5754,3.8606,3.8360,3.5560,3.8358,4.2315,3.7299,4.4785,
134,15-05,4.3225,4.1827,4.1792,4.0432,4.3718,4.2089,4.2837,4.3094,4.5650,4.5428,4.6675,,3.3656,3.2515,3.0597,3.5692,3.8606,3.8360,3.6049,3.8535,4.2276,3.7411,4.4785,
135,16-05,4.3500,4.1827,4.1904,4.0615,4.3718,4.1984,4.2889,4.2962,4.5596,4.5428,4.6675,,3.4150,3.2449,3.0596,3.5662,3.8606,3.7964,3.6396,3.8349,4.2094,3.7411,4.4785,
136,17-05,4.3484,4.1704,4.1868,4.0615,4.3621,4.1867,4.2899,4.3031,4.5596,4.5428,4.6488,,3.4288,3.2407,3.0527,3.5662,3.8541,3.7660,3.6340,3.8517,4.2094,3.7411,4.4102,
137,18-05,4.3360,4.1821,4.1868,4.0615,4.3885,4.2232,4.2950,4.2968,4.5596,4.5243,4.6443,,3.4085,3.2538,3.0527,3.5662,3.8909,3.7948,3.6457,3.8478,4.2094,3.7018,4.4135,
138,19-05,4.3330,4.1821,4.1868,4.0486,4.3928,4.2005,4.3138,4.2968,4.5510,4.5188,4.6423,,3.3984,3.2538,3.0527,3.6213,3.9232,3.7575,3.6685,3.8478,4.1562,3.7003,4.4107,
139,20-05,4.3330,4.1821,4.1893,4.0653,4.4203,4.1927,4.3138,4.2968,4.5441,4.5153,4.6365,,3.3984,3.2538,3.0574,3.6565,3.9400,3.7292,3.6685,3.8478,4.1468,3.7002,4.3836,
140,21-05,4.3330,4.1898,4.1888,4.0959,4.4367,4.1927,4.3138,4.3060,4.5298,4.4892,4.6210,,3.3984,3.2565,3.0629,3.6791,3.9560,3.7292,3.6685,3.8581,4.1180,3.6833,4.3353,
141,22-05,4.3296,4.1784,4.1765,4.1003,4.4367,4.1927,4.2862,4.3038,4.5209,4.4850,4.6210,,3.3910,3.2333,3.0557,3.6728,3.9560,3.7292,3.6342,3.8527,4.1461,3.6726,4.3353,
142,23-05,4.3670,4.2092,4.1631,4.1075,4.4367,4.1980,4.3088,4.3064,4.5031,4.4850,4.6210,,3.4497,3.2660,3.0544,3.7416,3.9560,3.7432,3.6802,3.8661,4.1275,3.6726,4.3353,
143,24-05,4.3483,4.1982,4.1550,4.1075,4.4358,4.1867,4.3031,4.2974,4.5031,4.4850,4.6015,,3.4628,3.2446,3.0473,3.7416,3.9719,3.7405,3.6691,3.8414,4.1275,3.6726,4.2924,
144,25-05,4.3530,4.1935,4.1550,4.1075,4.4205,4.1793,4.3090,4.2935,4.5031,4.4839,4.6210,,3.4696,3.2410,3.0473,3.7416,3.9660,3.7269,3.6908,3.8342,4.1275,3.6561,4.3365,
145,26-05,4.3394,4.1935,4.1550,4.1391,4.4108,4.1830,4.3053,4.2935,4.4506,4.4971,4.6083,,3.4533,3.2410,3.0473,3.7883,3.9495,3.7362,3.6974,3.8342,4.0552,3.6774,4.3080,
146,27-05,4.3394,4.1935,4.1637,4.1335,4.3912,4.1797,4.3053,4.2935,4.4372,4.4837,4.5858,,3.4533,3.2410,3.0530,3.8051,3.9319,3.7359,3.6974,3.8342,4.0371,3.6758,4.2770,
147,28-05,4.3394,4.1805,4.1564,4.1289,4.3940,4.1797,4.3053,4.2951,4.4242,4.4865,4.5855,,3.4533,3.2312,3.0544,3.7894,3.9447,3.7359,3.6974,3.8377,4.0162,3.6950,4.2600,
148,29-05,4.3610,4.2250,4.1446,4.1298,4.3940,4.1797,4.3110,4.2998,4.4495,4.4856,4.5855,,3.4824,3.2620,3.0448,3.7646,3.9447,3.7359,3.7299,3.8542,3.9956,3.6764,4.2600,
149,30-05,4.3873,4.2667,4.1411,4.1335,4.3940,4.1760,4.3135,4.2887,4.4278,4.4856,4.5855,,3.5273,3.2963,3.0434,3.7770,3.9447,3.7376,3.7083,3.8519,3.9833,3.6764,4.2600,
150,31-05,4.3915,4.2792,4.1393,4.1335,4.3865,4.1712,4.3058,4.2843,4.4278,4.4856,4.5805,,3.5407,3.2902,3.0411,3.7770,3.9327,3.7173,3.6805,3.8421,3.9833,3.6764,4.2756,
151,01-06,4.4125,4.2666,4.1393,4.1335,4.3978,4.1830,4.3162,4.2833,4.4278,4.4661,4.5913,,3.5810,3.2800,3.0411,3.7770,3.9357,3.7285,3.6989,3.8295,3.9833,3.6533,4.2861,
152,02-06,4.3990,4.2666,4.1393,4.1288,4.3903,4.1925,4.2848,4.2833,4.3993,4.4653,4.5787,,3.5370,3.2800,3.0411,3.7436,3.9241,3.7376,3.6507,3.8295,3.9371,3.6643,4.2824,
153,03-06,4.3990,4.2666,4.1480,4.1261,4.3861,4.1838,4.2848,4.2833,4.4135,4.4520,4.5955,,3.5370,3.2800,3.0399,3.7059,3.9323,3.7193,3.6507,3.8295,3.9427,3.6531,4.2829,
154,04-06,4.3990,4.2365,4.1454,4.1692,4.3776,4.1838,4.2848,4.2802,4.4372,4.4703,4.5808,,3.5370,3.2359,3.0420,3.6840,3.8573,3.7193,3.6507,3.8067,3.9442,3.6893,4.2707,
155,05-06,4.3816,4.2452,4.1181,4.1441,4.3776,4.1838,4.2886,4.2778,4.4425,4.4662,4.5808,,3.5253,3.2488,3.0354,3.6942,3.8573,3.7193,3.6733,3.8001,3.9210,3.6723,4.2707,
156,06-06,4.3498,4.2759,4.1153,4.1551,4.3776,4.1992,4.2753,4.2788,4.4333,4.4662,4.5808,,3.4840,3.2596,3.0166,3.7225,3.8573,3.7300,3.6339,3.7980,3.9285,3.6723,4.2707,
157,07-06,4.2700,4.3058,4.0997,4.1551,4.3486,4.1913,4.2603,4.2714,4.4333,4.4662,4.5813,,3.3902,3.2472,3.0127,3.7225,3.8320,3.7366,3.5994,3.7891,3.9285,3.6723,4.2968,
158,08-06,4.2960,4.2532,4.0997,4.1551,4.3228,4.2065,4.2793,4.2639,4.4333,4.4698,4.5698,,3.4456,3.2199,3.0127,3.7225,3.7993,3.7461,3.6407,3.7730,3.9285,3.6692,4.2553,
159,09-06,4.2953,4.2532,4.0997,4.1657,4.3321,4.1903,4.2669,4.2639,4.4464,4.4560,4.5925,,3.4242,3.2199,3.0127,3.7032,3.8192,3.7494,3.6191,3.7730,3.9370,3.6540,4.2749,
160,10-06,4.2953,4.2532,4.1058,4.1500,4.3591,4.1899,4.2669,4.2639,4.4524,4.4818,4.6053,,3.4242,3.2199,3.0308,3.6794,3.8562,3.7340,3.6191,3.7730,3.9142,3.6815,4.3537,
161,11-06,4.2953,4.2789,4.1138,4.1405,4.3884,4.1899,4.2669,4.2678,4.4729,4.4695,4.6373,,3.4242,3.2238,3.0367,3.6863,3.8946,3.7340,3.6191,3.7701,3.9416,3.6862,4.4355,
162,12-06,4.3283,4.2532,4.1040,4.1497,4.3884,4.1899,4.2754,4.2608,4.4484,4.5152,4.6373,,3.4649,3.2034,3.0337,3.6985,3.8946,3.7340,3.6269,3.7630,3.9352,3.7279,4.4355,
163,13-06,4.3240,4.2645,4.1265,4.1573,4.3884,4.1936,4.2766,4.2574,4.4352,4.5152,4.6373,,3.4498,3.2028,3.0490,3.7059,3.8946,3.7386,3.6353,3.7713,3.9413,3.7279,4.4355,
164,14-06,4.3150,4.2347,4.1425,4.1573,4.4332,4.1967,4.2671,4.2534,4.4352,4.5152,4.6563,,3.4380,3.1833,3.0613,3.7059,3.9494,3.7461,3.6378,3.7758,3.9413,3.7279,4.4549,
165,15-06,4.2984,4.2296,4.1425,4.1573,4.4119,4.2122,4.2807,4.2605,4.4352,4.5235,4.6690,,3.4125,3.1713,3.0613,3.7059,3.9287,3.7723,3.6915,3.7925,3.9413,3.7360,4.4761,
166,16-06,4.2807,4.2296,4.1425,4.1448,4.4490,4.2184,4.2876,4.2605,4.4272,4.5166,4.7138,,3.3925,3.1713,3.0613,3.6958,3.9816,3.7776,3.6921,3.7925,3.9151,3.7253,4.5325,
167,17-06,4.2807,4.2296,4.1371,4.1576,4.4463,4.2125,4.2876,4.2605,4.4467,4.5375,4.7003,,3.3925,3.1713,3.0492,3.6861,3.9509,3.7615,3.6921,3.7925,3.9590,3.8012,4.4825,
168,18-06,4.2807,4.2554,4.1444,4.1667,4.3925,4.2125,4.2876,4.2592,4.4647,4.5492,4.6520,,3.3925,3.1818,3.0557,3.6537,3.8762,3.7615,3.6921,3.8073,3.9785,3.8235,4.4233,
169,19-06,4.2530,4.2598,4.1326,4.1729,4.3925,4.2125,4.3143,4.2670,4.4516,4.5329,4.6520,,3.3703,3.1775,3.0342,3.6932,3.8762,3.7615,3.7405,3.8074,3.9711,3.8120,4.4233,
170,20-06,4.2393,4.3183,4.1606,4.1625,4.3925,4.2306,4.3152,4.2556,4.4493,4.5329,4.6520,,3.3370,3.2714,3.0620,3.6690,3.8762,3.7922,3.7271,3.7637,3.9680,3.8120,4.4233,
171,21-06,4.2537,4.3289,4.1498,4.1625,4.3991,4.2368,4.3256,4.2584,4.4493,4.5329,4.6435,,3.3573,3.2844,3.0522,3.6690,3.8882,3.8008,3.7490,3.7632,3.9680,3.8120,4.4014,
172,22-06,4.2563,4.3500,4.1498,4.1625,4.3785,4.2402,4.3148,4.2545,4.4493,4.5328,4.6905,,3.3944,3.3242,3.0522,3.6690,3.8806,3.7964,3.7043,3.7340,3.9680,3.8110,4.4582,
173,23-06,4.2548,4.3500,4.1498,4.1697,4.3571,4.2320,4.3370,4.2545,4.4371,4.5227,4.7085,,3.4071,3.3242,3.0522,3.7216,3.8257,3.7877,3.7068,3.7340,3.9204,3.7844,4.4873,
174,24-06,4.2548,4.3500,4.1540,4.1671,4.4550,4.2108,4.3370,4.2545,4.4480,4.5245,4.7023,,3.4071,3.3242,3.0504,3.7163,4.0258,3.7640,3.7068,3.7340,3.9433,3.7906,4.4682,
175,25-06,4.2548,4.3190,4.1504,4.1727,4.4619,4.2108,4.3370,4.2563,4.4653,4.5132,4.6990,,3.4071,3.2884,3.0484,3.7236,4.0570,3.7640,3.7068,3.7375,3.9869,3.7767,4.4448,
176,26-06,4.2480,4.3445,4.1431,4.1757,4.4619,4.2108,4.3410,4.2627,4.4684,4.5070,4.6990,,3.4052,3.3358,3.0451,3.7276,4.0570,3.7640,3.7192,3.7517,3.9850,3.7842,4.4448,
177,27-06,4.2515,4.3203,4.1522,4.1893,4.4619,4.2151,4.3363,4.2515,4.4664,4.5070,4.6990,,3.4072,3.3151,3.0486,3.7630,4.0570,3.7375,3.7330,3.7392,3.9582,3.7842,4.4448,
178,28-06,4.2872,4.3376,4.1568,4.1893,4.4413,4.2375,4.3631,4.2496,4.4664,4.5070,4.6905,,3.4524,3.3162,3.0435,3.7630,4.0109,3.7253,3.7668,3.7343,3.9582,3.7842,4.4413,
179,29-06,4.2488,4.3329,4.1568,4.1893,4.4261,4.2489,4.3732,4.2427,4.4664,4.5193,4.6869,,3.3747,3.3235,3.0435,3.7630,3.9911,3.7229,3.7512,3.7384,3.9582,3.8016,4.4565,
180,30-06,4.2205,4.3329,4.1568,4.1911,4.4362,4.2259,4.3893,4.2427,4.4560,4.5201,4.6904,,3.3515,3.3235,3.0435,3.7457,3.9959,3.7030,3.7712,3.7384,3.9793,3.8035,4.5156,
181,01-07,4.2205,4.3329,4.1582,4.1901,4.3966,4.2355,4.3893,4.2427,4.4583,4.5164,4.7168,,3.3515,3.3235,3.0378,3.7749,3.9485,3.7255,3.7712,3.7384,3.9806,3.8004,4.5245,
182,02-07,4.2205,4.3329,4.1456,4.1927,4.4304,4.2355,4.3893,4.2429,4.4740,4.5264,4.7100,,3.3515,3.3286,3.0357,3.7888,3.9777,3.7255,3.7712,3.7544,3.9642,3.8285,4.5050,
183,03-07,4.2100,4.3365,4.1471,4.1955,4.4304,4.2355,4.3915,4.2428,4.4687,4.5059,4.7100,,3.3479,3.3463,3.0391,3.7811,3.9777,3.7255,3.7647,3.7570,3.9814,3.7973,4.5050,
184,04-07,4.2066,4.3083,4.1394,4.2005,4.4304,4.2426,4.3790,4.2439,4.4689,4.5059,4.7100,,3.3492,3.3182,3.0464,3.8159,3.9777,3.7370,3.7614,3.7597,3.9460,3.7973,4.5050,
185,05-07,4.2060,4.2847,4.1432,4.2005,4.4457,4.2463,4.3577,4.2449,4.4689,4.5059,4.7448,,3.3848,3.3259,3.0483,3.8159,3.9886,3.7482,3.7217,3.7699,3.9460,3.7973,4.6111,
186,06-07,4.2139,4.2959,4.1432,4.2005,4.4562,4.2478,4.3675,4.2530,4.4689,4.4941,4.7710,,3.4046,3.3431,3.0483,3.8159,4.0258,3.7310,3.7253,3.7922,3.9460,3.7963,4.6880,
187,07-07,4.2333,4.2959,4.1432,4.1949,4.4275,4.2322,4.3204,4.2530,4.4683,4.5192,4.7721,,3.4437,3.3431,3.0483,3.8376,3.9959,3.7086,3.6648,3.7922,3.9578,3.8198,4.6877,
188,08-07,4.2333,4.2959,4.1344,4.2237,4.4278,4.2340,4.3204,4.2530,4.4765,4.5504,4.7630,,3.4437,3.3431,3.0425,3.8314,3.9998,3.7183,3.6648,3.7922,3.9664,3.8439,4.6866,
189,09-07,4.2333,4.3263,4.1284,4.2132,4.4210,4.2340,4.3204,4.2630,4.4655,4.5497,4.7968,,3.4437,3.3649,3.0349,3.8115,4.0013,3.7183,3.6648,3.8046,3.9371,3.8368,4.7502,
190,10-07,4.1982,4.3325,4.1420,4.1756,4.4210,4.2340,4.3208,4.2738,4.4743,4.5542,4.7968,,3.4173,3.3813,3.0447,3.7332,4.0013,3.7183,3.6889,3.8091,3.9680,3.8426,4.7502,
191,11-07,4.1697,4.3349,4.1427,4.1469,4.4210,4.2460,4.3214,4.2681,4.4758,4.5542,4.7968,,3.4011,3.3233,3.0472,3.7532,4.0013,3.7229,3.6825,3.7821,3.9507,3.8426,4.7502,
192,12-07,4.2081,4.3193,4.1388,4.1469,4.4171,4.2444,4.3272,4.2675,4.4758,4.5542,4.8190,,3.4555,3.3139,3.0372,3.7532,3.9822,3.7072,3.7118,3.7923,3.9507,3.8426,4.7988,
193,13-07,4.2113,4.2855,4.1388,4.1469,4.4055,4.2332,4.3210,4.2622,4.4758,4.5687,4.8240,,3.4561,3.2935,3.0372,3.7532,3.9790,3.7078,3.7112,3.7822,3.9507,3.8574,4.7919,
194,14-07,4.1844,4.2855,4.1388,4.1500,4.4115,4.2172,4.3013,4.2622,4.4781,4.5736,4.8146,,3.4363,3.2935,3.0372,3.7621,3.9540,3.6944,3.6701,3.7822,3.9368,3.8720,4.8122,
195,15-07,4.1844,4.2855,4.1408,4.1290,4.4099,4.2080,4.3013,4.2622,4.4688,4.5748,4.7953,,3.4363,3.2935,3.0418,3.7506,3.9629,3.6713,3.6701,3.7822,3.9049,3.8740,4.7672,
196,16-07,4.1844,4.2560,4.1373,4.1084,4.3805,4.2080,4.3013,4.2555,4.4928,4.5867,4.7760,,3.4363,3.2444,3.0574,3.7806,3.9632,3.6713,3.6701,3.7918,3.9362,3.8864,4.7142,
197,17-07,4.1705,4.2610,4.1440,4.1053,4.3805,4.2080,4.3007,4.2641,4.4827,4.5885,4.7760,,3.3959,3.2438,3.0640,3.7701,3.9632,3.6713,3.6736,3.8021,3.9226,3.8998,4.7142,
198,18-07,4.1795,4.2490,4.1476,4.1173,4.3805,4.2029,4.3103,4.2596,4.4592,4.5885,4.7760,,3.4163,3.2452,3.0666,3.7940,3.9632,3.6373,3.7123,3.7978,3.8952,3.8998,4.7142,
199,19-07,4.1584,4.2468,4.1511,4.1173,4.3729,4.2127,4.3280,4.2571,4.4592,4.5885,4.7598,,3.3844,3.2362,3.0708,3.7940,3.9628,3.6527,3.7349,3.7922,3.8952,3.8998,4.6460,
200,20-07,4.1626,4.2175,4.1511,4.1173,4.3758,4.2100,4.3229,4.2480,4.4592,4.5954,4.7820,,3.4120,3.2033,3.0708,3.7940,3.9733,3.6657,3.7043,3.7878,3.8952,3.9027,4.6887,
201,21-07,4.1968,4.2175,4.1511,4.1138,4.3692,4.2364,4.3200,4.2480,4.4362,4.5987,4.7610,,3.4670,3.2033,3.0708,3.7856,3.9666,3.6389,3.6873,3.7878,3.8768,3.9065,4.6681,
202,22-07,4.1968,4.2175,4.1473,4.1208,4.3554,4.2408,4.3200,4.2480,4.4288,4.5661,4.7508,,3.4670,3.2033,3.0764,3.7799,3.9544,3.6408,3.6873,3.7878,3.8252,3.8778,4.6622,
203,23-07,4.1968,4.2147,4.1340,4.1229,4.3578,4.2408,4.3200,4.2497,4.4141,4.5691,4.7080,,3.4670,3.1978,3.0702,3.7484,3.9681,3.6408,3.6873,3.8035,3.8155,3.8830,4.5995,
204,24-07,4.2133,4.2075,4.1408,4.1286,4.3578,4.2408,4.3179,4.2547,4.4046,4.5888,4.7080,,3.4852,3.1764,3.0736,3.7742,3.9681,3.6408,3.6886,3.8193,3.7945,3.8931,4.5995,
205,25-07,4.1936,4.2433,4.1435,4.1285,4.3578,4.2571,4.2996,4.2472,4.4016,4.5888,4.7080,,3.4561,3.2141,3.0830,3.7335,3.9681,3.6404,3.6780,3.8211,3.7429,3.8931,4.5995,
206,26-07,4.1506,4.2375,4.1437,4.1285,4.3629,4.2613,4.2835,4.2670,4.4016,4.5888,4.7420,,3.3855,3.1957,3.0847,3.7335,3.9674,3.6597,3.6561,3.8310,3.7429,3.8931,4.6839,
207,27-07,4.1275,4.2294,4.1437,4.1285,4.3733,4.2541,4.2918,4.2806,4.4016,4.5906,4.7978,,3.3511,3.1872,3.0847,3.7335,3.9790,3.6378,3.6919,3.8498,3.7429,3.8870,4.7260,
208,28-07,4.1207,4.2294,4.1437,4.1216,4.3636,4.2493,4.2773,4.2806,4.4054,4.5965,4.7908,,3.3649,3.1872,3.0847,3.7384,3.9347,3.6229,3.6608,3.8498,3.7598,3.8930,4.7331,
209,29-07,4.1207,4.2294,4.1516,4.1392,4.3630,4.2493,4.2773,4.2806,4.4194,4.5782,4.7375,,3.3649,3.1872,3.0915,3.7527,3.9260,3.6235,3.6608,3.8498,3.7692,3.8560,4.6455,
210,30-07,4.1207,4.2252,4.1516,4.1426,4.3510,4.2493,4.2773,4.2912,4.4080,4.5636,4.7340,,3.3649,3.1807,3.0980,3.7815,3.8973,3.6235,3.6608,3.8472,3.7537,3.8379,4.6262,
211,31-07,4.1050,4.2370,4.1691,4.1435,4.3510,4.2493,4.2770,4.2912,4.4034,4.5562,4.7340,,3.3417,3.1917,3.1162,3.7782,3.8973,3.6235,3.6443,3.8483,3.7166,3.8332,4.6262,
212,01-08,4.1058,4.2346,4.1888,4.1498,4.3510,4.2563,4.2720,4.2979,4.4201,4.5562,4.7340,,3.3386,3.1993,3.1271,3.7894,3.8973,3.6034,3.6525,3.8941,3.7695,3.8332,4.6262,
213,02-08,4.1031,4.2550,4.1716,4.1498,4.3241,4.2540,4.2820,4.3014,4.4201,4.5562,4.7063,,3.3234,3.2228,3.1080,3.7894,3.8632,3.5962,3.6860,3.8730,3.7695,3.8332,4.6032,
214,03-08,4.0892,4.2192,4.1716,4.1498,4.3130,4.2526,4.2612,4.3142,4.4201,4.5562,4.6910,,3.3395,3.1826,3.1080,3.7894,3.8509,3.5857,3.6773,3.8582,3.7695,3.8336,4.6017,
215,04-08,4.0345,4.2192,4.1716,4.1498,4.2940,4.2410,4.2731,4.3142,4.4055,4.5438,4.7233,,3.2591,3.1826,3.1080,3.7818,3.8560,3.5735,3.7019,3.8582,3.7446,3.8309,4.6393,
216,05-08,4.0345,4.2192,4.1747,4.1697,4.2841,4.2518,4.2731,4.3142,4.3935,4.5480,4.7085,,3.2591,3.1826,3.1196,3.8314,3.8402,3.6041,3.7019,3.8582,3.7063,3.8380,4.6013,
217,06-08,4.0345,4.2144,4.2045,4.1846,4.2786,4.2518,4.2731,4.3119,4.4073,4.5563,4.7043,,3.2591,3.1735,3.1506,3.8444,3.8591,3.6041,3.7019,3.8544,3.7214,3.8590,4.6125,
218,07-08,4.0506,4.2170,4.2038,4.1853,4.2786,4.2518,4.2523,4.3174,4.4081,4.5645,4.7043,,3.2572,3.1695,3.1447,3.8253,3.8591,3.6041,3.6651,3.8541,3.7303,3.8810,4.6125,
219,08-08,4.0905,4.2066,4.2010,4.1968,4.2786,4.2554,4.2597,4.3227,4.4021,4.5645,4.7043,,3.3159,3.1487,3.1379,3.8292,3.8591,3.6020,3.6756,3.8620,3.7423,3.8810,4.6125,
220,09-08,4.0678,4.1877,4.1991,4.1968,4.2669,4.2670,4.2739,4.3191,4.4021,4.5645,4.7085,,3.3069,3.1315,3.1369,3.8292,3.8517,3.6374,3.6866,3.8570,3.7423,3.8810,4.6008,
221,10-08,4.0961,4.1888,4.1991,4.1968,4.2684,4.2717,4.2911,4.3275,4.4021,4.5755,4.7063,,3.3405,3.1542,3.1369,3.8292,3.8165,3.6411,3.7457,3.8659,3.7423,3.9033,4.5906,
222,11-08,4.0820,4.1888,4.1991,4.1973,4.2604,4.2888,4.2965,4.3275,4.4018,4.5858,4.6828,,3.3082,3.1542,3.1369,3.7967,3.8200,3.6454,3.7679,3.8659,3.7357,3.9135,4.5297,
223,12-08,4.0820,4.1888,4.2060,4.1889,4.2658,4.2816,4.2965,4.3275,4.4033,4.5876,4.6773,,3.3082,3.1542,3.1515,3.7552,3.8231,3.6294,3.7679,3.8659,3.7408,3.9080,4.5477,
224,13-08,4.0820,4.1913,4.1945,4.1882,4.2695,4.2816,4.2965,4.3372,4.3968,4.5740,4.6858,,3.3082,3.1537,3.1396,3.7701,3.8189,3.6294,3.7679,3.8649,3.7157,3.8878,4.5962,
225,14-08,4.0833,4.2037,4.1799,4.1862,4.2695,4.2816,4.2993,4.3720,4.3984,4.5653,4.6858,,3.3058,3.1743,3.1256,3.7474,3.8189,3.6294,3.7693,3.9078,3.7234,3.8781,4.5962,
226,15-08,4.0875,4.2062,4.1805,4.1708,4.2695,4.2791,4.3284,4.3878,4.3966,4.5653,4.6858,,3.3297,3.1633,3.1226,3.7575,3.8189,3.6436,3.8233,3.9352,3.7093,3.8781,4.5962,
227,16-08,4.0771,4.2281,4.1883,4.1708,4.2696,4.2749,4.3142,4.3381,4.3966,4.5653,4.7043,,3.3204,3.1695,3.1296,3.7575,3.7801,3.6506,3.7944,3.9167,3.7093,3.8781,4.6435,
228,17-08,4.0806,4.2503,4.1883,4.1708,4.2907,4.2575,4.3115,4.3702,4.3966,4.5605,4.7078,,3.3076,3.1852,3.1296,3.7575,3.8052,3.6398,3.7850,3.9361,3.7093,3.8757,4.6318,
229,18-08,4.0697,4.2503,4.1883,4.1626,4.2925,4.2807,4.3037,4.3702,4.3870,4.5634,4.7240,,3.3087,3.1852,3.1296,3.7637,3.7916,3.6463,3.7686,3.9361,3.6847,3.8927,4.6414,
230,19-08,4.0697,4.2503,4.1893,4.1731,4.2992,4.2738,4.3037,4.3702,4.3942,4.5832,4.7510,,3.3087,3.1852,3.1371,3.7796,3.7959,3.6339,3.7686,3.9361,3.6824,3.9186,4.7255,
231,20-08,4.0697,4.2267,4.1828,4.1904,4.3019,4.2738,4.3037,4.3552,4.3914,4.5895,4.7640,,3.3087,3.1561,3.1488,3.7471,3.8050,3.6339,3.7686,3.9321,3.7058,3.9324,4.7635,
232,21-08,4.0624,4.2403,4.1891,4.2038,4.3019,4.2738,4.3081,4.3529,4.3979,4.5868,4.7640,,3.2687,3.1682,3.1587,3.7264,3.8050,3.6339,3.7455,3.9201,3.7369,3.9143,4.7635,
233,22-08,4.0761,4.2416,4.1863,4.2428,4.3019,4.2818,4.2821,4.3643,4.3986,4.5868,4.7640,,3.2745,3.1837,3.1554,3.6904,3.8050,3.6376,3.6864,3.9378,3.7128,3.9143,4.7635,
